Year,Era,Match_Type,Neutral,Home_Win
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,1,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,1,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,1,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,1,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,1,1
1980,1972-1991,Friendly,1,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,1,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,1,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,1,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,1,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,1,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,1
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Friendly,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,1,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,0
1980,1972-1991,Official,0,0
1980,1972-1991,Official,1,1
1980,1972-1991,Official,0,1
1980,1972-1991,Official,0,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,1,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,0
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,1,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,1,0
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,1,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,1,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,1,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,1,0
1981,1972-1991,Friendly,1,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,1,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,1,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,1,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,1,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,1,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,1,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,1,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,1,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,1
1981,1972-1991,Official,1,1
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,1,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,1,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,1,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,1,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,1
1981,1972-1991,Friendly,1,0
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,1,1
1981,1972-1991,Friendly,1,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Friendly,1,0
1981,1972-1991,Friendly,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,1
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Friendly,0,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,1
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,1,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,1,0
1981,1972-1991,Official,0,1
1981,1972-1991,Official,1,0
1981,1972-1991,Official,0,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,1,0
1981,1972-1991,Official,1,1
1981,1972-1991,Official,0,0
